business_id	name	stars	review_count
p_xIP8gXFhAVCjftc3l9dA	Arizona Donut	4.0	193
PnfQvtyc5QNcKj7UCY-Riw	Remember When Ice Cream	4.0	20
HOarFvVeMrdrikfjf7-uGQ	Tony's Auto Repair	4.5	78
bwmO8teAlvjmuIDxhPb44g	El Zarape Mexican Restaurant	4.5	28
Sl_Ur71nGbZ8Ox4YFssfRw	Jeff Dunham: Not Playing With A Full Deck	3.5	35
QSKuYZwUkJ0ak48QUSVFjw	Las Vegas Oral Surgery	2.0	57
-2AQs-KdwG5QCwGBSsDoCA	Avis Car	2.5	36
8ES46t4t6yZtkU9bt6CHKg	Las Vegas Pest Control	4.5	176
KNm74uAtWpemDnlBLkiU-Q	Café Conmigo	4.0	20
scM6rLQqoz5dEIgwz_JFsg	Haveli Restaurant	4.5	139
wkzWdo1mBqbzR2KPoXtWZw	Vito's Pizza	4.0	142
ETrTVGa6iziYD6RX8R7fCw	Amazing Lash Studio - Ahwatukee	4.0	31
Zpydi0JmOp3XXL5hDGALXg	Fionn MacCool's Irish Pub	3.5	24
E4daVCutpH7ZhQHKl3z0Bw	All Access Garage Door	4.5	21
PB_aQUOhQbiwtC-12E7cow	Windsor	3.5	27
ZlYjeK5S9hw1bP3nLezD6Q	Snap On Optics	4.0	22
FiG8PzWKRYehtPPcPtOStw	Salsa Blanca	4.0	139
z_XUh5ep_Fj8s95SlriNZw	Acupuncture Vegas	5.0	56
Q4AWWdBWe_ojYX1a4ffXFQ	El Dorado Express	4.0	172
oGYXSVs0ympLy0ur8Qnp7g	Taqueria El Buen Pastor	2.5	127
L5dX210yl63PNOfZJHgUEg	Law Office of Erik Severino	4.5	36
eRZuxjnaMviiVyvhejwTBQ	Afghan Cuisine	3.0	29
Q-ZznSrHKOHdSFrK7dEVwQ	HOME Tasting Room	4.0	48
viivlh_KJkiDVxhIdZnV8Q	Club Red	2.5	87
yem1oUuZGl073Dlq_dMKIQ	GreaterThan Coffee	4.5	25
ERM603jbIbNqX2c7Ww1Qiw	Cafe Rio	3.0	89
pCSi-ix3ptfczzD-nzzKTg	Adrenaline Rush Slingshot Rentals	5.0	28
mSWNf1muSy9wgGtMRgt7Fg	Zeppe's Tavern & Pizzeria	3.5	25
pzqkoAemPvIOim95gZ9_UQ	MedPost Urgent Care	3.5	42
InV8Flk6LhCyDqDNVEkLrg	Poor Little Rich Girl	4.0	38
h5nu6dQVx1O81351siMuRA	Leslie's House Cleaning	4.5	48
wjQtng3LswGiCBmAWVjLjQ	Ragin' Uptown Party Charters	3.0	30
qk_fSkuViFcC4NmuhF9K4w	Meadows Pediatric	3.5	54
WElec_bplWbp2aRcY-VJZA	Wok with Ming	4.5	104
VCncaRjqC6ZqUG7jAnODJQ	Alice's Restaurant	4.5	81
OzcVyb1JudLFjZ9lfGSN3w	Devour Culinary Classic	4.0	50
UT6L3b7Zll_nvRidijiDSA	Five50 Pizza Bar	4.0	773
xPRP3dpUogdBHG4G58LiaA	Ross Dress for Less	2.0	27
XZ5eG2IEqu_MuZyTZTcpSg	The Home Depot	3.0	46
xo0_NBXWjRWuyAEyDbnZ7Q	Enterprise Rent-A-Car	3.0	23
0C38ezzbBX-dWxpnnwYAzg	Burrito Zone	2.5	48
sS2IKdaUne_8QwiAl6iyfg	Malaya Kitchen	4.0	148
dpGRwzRsqJWnzEBEAd84ag	ClearView Plumbing and Heating	1.5	34
cXI5s70pO1t7W_nrWh3QLw	Platinum Health & Wellness	4.5	21
36RlO3r8oRzojGXxqD6-dA	Rachell Allen Nclex Review	5.0	28
fsGyaVq6UQxZSgcU09rmuQ	Leslie's Pool Supplies, Service & Repair	4.0	23
hgCpzHx5IGvLRzMdFGWl6w	Pho Vietnamese Delight	2.5	48
OtAVXleSatkQeZn9Twg4Aw	00 Gelato	4.5	67
F7mv0e3N2DgYY93cl8LpZw	Wendy's	1.5	25
4KHo1LnkM69RtWTDBdG16g	31 Kitchen	3.0	48
J5JzAUd2wzyArZ-qHT0A4A	Poros	3.5	143
dwLfu8PGUIqGB-svwXAnJw	Innovative Eye Care	5.0	68
wnxxb-Qpy5sYWCKIKto5Tg	Market Place Buffet	3.5	32
GSzL03iODCTP9_GNaEtcrQ	Jeannie's Grooming	4.5	40
2SedpQ674XBqyw3Wq4kyxQ	McDonald's	1.5	29
gTn_YaXUYEC5py8ESrX5Wg	Maki Taco	3.0	40
p2vkd6gNAbQZpDk0IiUCRg	Gregg V Monterosso, DMD	5.0	21
vp3veRHfIvzx0spgx4L7xw	Findlay Alfa Romeo	4.5	50
aYyj9OdH059CoEXadmldXA	Bonsai Japanese Steak & Sushi	4.0	356
-wDNRL4lm1UgeFLG9KcrjQ	Yummy Grill & Sushi	3.5	208
q3GBUyJgSg9Bf8sVaO8WfQ	Rountree Plantation	4.5	21
rgg8WrhcqxXecU58BPCoqQ	Wendy's	1.5	41
lBgH5QveRunGHsBS6rj5iw	Maya Mexican	2.5	30
04_Ci1SQ3lYVRUqKQyqBTw	The Las Vegas Country Club	4.5	37
XKutCBXYCPvksFbDfPW_8w	The Landscape Guy	4.0	30
VP1Lflk7Pbw9V0az8GzFqQ	Holiday Inn Express & Suites Phoenix Airport	3.0	44
7dLsjpsoHDoOVIhQriYc7g	Hôtel le Germain	4.5	24
9en49YH_NJmTOUqN2GO8LA	Taco Bell	2.0	24
7YLvFqyFkIZkj5l6tnbqrw	Anchor & Anvil Coffee Bar	4.5	61
KtAlyD5YKVipEtMHsG-Tmw	Great Clips	3.0	24
vK8Q6qHL9t9RpifSI69pCw	Bambini's Pizzeria & Italian Restaurant	5.0	29
8F9C5vhDlYphBWELUgLkvQ	Famous Ray's Pizza	3.0	94
vAf3U749Y1hnFfnMpKHuyw	OUTLAWS Bar & Restaurant	2.5	22
yJ5rA9U6nmSEUV8_j_jYHw	Diamond Banquet Hall	3.0	37
geQG2a9uO6Q9hXVx937Kbw	Burrito Boyz	3.5	61
0IsYZXjAnggWVZh36MquIg	Happy Paws Mobile Grooming	4.5	21
MIVcwUaOYNYlvNnLYffWPA	AZ Title & Registrations	4.5	23
UuHT4mGH2E0cFrG-RaYfaw	Hurst Bakery	4.0	26
zS2bswX_U0qA1SGZmvMo7w	Sack Time Mattress	4.0	46
bgxRrIG-lMfptXUcgl9UsQ	Tambellini Bridgeville Restaurant	2.5	25
VR7vnIP0rg1teDUVp6L0qA	N° 900	3.5	27
Dwau0pTROj2QsR_hz7JVoQ	New China	3.5	26
iYT30UPGmLdmTRaAKz0Vvw	Be's Noodles & Banh Mi	4.5	254
q0hAKzn_LmyUiScCuWS4Hg	Korean Grill House	3.0	122
2G3pJjzdSh7yMy5g_c0MhA	Providence Dental	4.0	98
JfJLTEp_yv5lxFzNt6JalA	Bosa Donuts	3.5	78
dF11zSNDXbq6DBchUvqgZQ	Chipotle Mexican Grill	3.5	69
Mf7HGXmUPDGPCEYApkfIqQ	Rumbi Island Grill	3.0	33
Mm7ufuUcq6zwureK71wCnw	Groomer Has It	4.5	103
vT5mKKEcAxhSPj452HHspw	Frutilandia	4.0	134
2vuAlukfUZf3vbHsexEeDw	McDonald's	1.0	20
08JPvTyVYt6I4PbGkQ76jQ	Firehouse Subs	4.0	28
7y4Pxm63yetTE0sMV9c1cw	Children's Learning Adventure	3.5	45
u1qzJu0JwbKU-HjIFjq8kw	Dewey's Coffee House	4.0	84
jZaTMSfSeFbJQD3X9tB7wA	Hottcakez of Las Vegas	2.5	38
Rmiv34SGRqJDm_5Db29IrQ	El Pollo Mobile	4.5	56
IjrDMX2cjBDs1mLKQpq-hQ	Harris Teeter	2.0	20
3DVOQCrFbkBcW9AiYllXrQ	Starbucks	4.0	28
iKc3jnkKhWdOGwPyUk_TKA	Pep Boys-Chandler	3.0	61
cPZ5ugSrVrqnqD5ZsJhnpA	Pgh Crepes	3.5	26
y0nKdKbgfqqTHIN2AwSaHw	Seven Hills Dental Center	5.0	21
hLBUmtU_WNR3qSwDlD4-Zg	Spay Neuter Clinic: Mesa	3.5	69
Aes4MuZLnFqglFJNMZxRbw	Lydiah's Coffee House	4.5	27
XOwM9qo0A1ion_jI8CQ9Ng	Oaka Sushi House	4.5	100
cxwQIfMljUhk1yMG8PQLXg	Charlie's Market Buffet	2.5	27
qTmuW0C9XXuxWwumvn89sw	The Mac King Comedy Magic Show	4.5	521
3gnQUW3pzKE32RenMfuf9A	First Watch	4.5	168
4WGhJKDcOccXhftoAwagJw	Popeyes Louisiana Kitchen	2.0	47
uAjdyhWYTu1Vhvs-nW0bGQ	CVS Pharmacy	2.5	70
PwJO7Z7RL4hkBSCHsRRE7Q	Kay Pacha	4.0	40
8C-GQ4PvL4AJcuzqmrGauA	Eldorado Cleaners	2.5	47
jR3VINpCUILf_N_MGAsPUg	Tikva Butler, APRN	2.5	21
KTOwBIPPIjTckBc4654B6A	El Santo Cantina + Patio Bar + Restaurant	3.5	60
_w34FDkL6Cy48pvebOsyrw	The Home Shop	2.5	21
laz6mq3Jm505Lq5TfI_zjw	M·A·C Crocker Park	3.5	23
fFxxsUakG4WpPa5OY6xU6w	Black Chicken Wine Cellar	5.0	36
Grr2wJ3nYD_7qUyespDglA	Corrado's	4.5	197
FAEO3WHP25djJsPDMwsk7w	Apple Store	3.0	246
KhjE3xEiUlqJwtJ6R0WwBg	The Perfect Princess Cut	5.0	28
xuiJkTfRIbJSRUWaK2rnjA	Sam's Beauty Salon	3.0	29
qGtagj4xXNrF9rIEkiihTw	Orchid Thai	4.5	65
9tLvZheBcPTYTc5tmxcA7w	Pat Dees Pub & Eatery	4.0	29
bVE26iEtkEsAWZHMVyAPeQ	Five Guys	3.0	27
25Qrw76juedI3ClzSEDjhg	Four Points by Sheraton Charlotte - Pineville	3.0	21
pBoWsom3mZFYo9EucIWRDg	Kabuki Sushi & Grill	4.0	196
ok_7r_nd6OZxxN2hEtJ9Wg	Sushi Ginza Japanese Restaurant	4.0	40
LuBj6jfwKsbpKy441wkRlQ	Sushi Xtra	2.5	57
61NBU1nGyd0yyNjzQoTbxA	Corks N Crafts	4.5	63
Rayj4BleJwlSP2mSR4yliw	Picture Show	3.0	32
93E1eOQ2bQG0OyIMqdcTvg	Whataburger	3.0	85
_Hx2V7zV61YXfJwyLTWL9Q	Squirrel Hill Post Office Station-See United States Governm	2.0	22
d4bVdEDwxmyB0M-w5vNNPg	Simple Bistro	3.0	22
-mcuv5UOSmbzi-aQNsUI9A	Jimmy's Backyard BBQ	3.5	49
Zcz-ilAvtiZ36goz5Sa_Ow	Starbucks	4.0	23
IfUkm42SB9D0m_ZbkQ711A	The Fish Store & Sandwiches	4.0	138
HtctU6CwYrKN3r2SL259EA	Yo Amo Tacos	2.5	64
2PCz_uVX7GOXtGHNXAPXhw	Sugar Marmalade	3.0	70
X2f2s37_cFKo4xpzGFqk1w	Hokkaido Seafood Buffet	3.0	243
J3MZ7OmuOJrAIw8QV4kP9A	Cherry Bombers	3.0	21
UXfewx0UfJrQypFDlwAKYg	Vua	3.5	22
tzlm9Im_8h144lDuIi4o1Q	Extended Stay America - Las Vegas - Midtown	1.5	48
6eWtqUKQ73s3xwbT-aYzig	Max & Erma's	3.0	64
PJ64Zdo0h2mQMmX7cpNJBA	Letty's	4.5	89
uY-nbeF5vftUOaZUFi67wQ	Hawthorn Suites By Wyndham Tempe	2.0	53
4s_cPDS_AkLP1fXMJPqB2w	GOGI	4.0	403
ogpiys3gnfZNZBTEJw5-1Q	Charleston Antique Mall	4.0	99
3hmoQIAUaYF9u_QaxfjwwQ	Majerle's	3.5	146
bdTP_HkHpsdttG8ORg6sjw	Bay Street Video	4.5	20
hq5MrQ8r3aBbaiGxfOyjsg	Grace Coffee	4.5	23
U3A716YhAWFkyURKcfUo7A	Cosmic Treats	4.0	112
gwd1W_0Mgzqo3QxgXrt16Q	RuRu's Tacos + Tequila	3.5	427
H6skMpg_g-sOrfTQf_Q5LQ	Thai Hana	3.0	133
Y0muMqHzlYSPptmD4TPAyw	Flawless Beauti & Nail Bar	4.0	27
2PBPh8LTwt_mXP0GUYa9NQ	Veltre's Pizza	4.0	23
v0cl_1amwGypwFIS9-w8zw	Sobeys	3.0	23
Usp_o9bJieUuSZ8O0_pQSw	Sage Bar	3.0	42
dCj9iQfjVGFETaXuhB63Gw	Fitness 19 Henderson	3.0	66
w_w2b_GRcy_R-bGWXZwKdQ	Brisam's	4.0	175
N-U0o7hIKy3Z6KY_O4RuPg	PICEA997	3.0	32
N1miI8ohh5MrLqj-Fh-Cow	Ohriner Mark OD	3.5	43
6Me7r6qLyFSQJP0VZzQ-Wg	Tottori Allergy and Asthma Associates	3.0	82
M6kP7sKjIhTKMoS5jer1Kg	Bank of America	2.0	35
tuB82m4oIlKLyWeQjEF16g	Tasty N Healthy	4.5	37
IghwtXL8ZgK2dEL62Pzhrw	Tacos Huicho	4.5	227
iVZd_7jNg2BdnwTtjKuKAw	Holysheets	3.5	34
x1fx7C_tc064cFATjl4fmQ	The Lodge at Grand Teton	3.0	116
ZRVhn8Ob8zDIKfpTzfxPPw	Hubbard Family Swim School	4.5	31
1zl7-8t8jQ4NX29qRp8soA	City Fresh Pasta	4.5	28
6J-6jG7F97b0cVtM3qfcLQ	Prime Roofing	4.5	26
2grUKFXvHC9PKXKqWOuTcg	Las Vegas Endodontics	5.0	105
8IfCSSKc9nlvmToYMiSARA	U Spa	4.0	78
DyZjlW-8b3tcWnTRUgVu7Q	Stingray Sushi	3.0	87
VwmwdMdRzWZmjFiAoQGDnQ	Paradise Car Spa	2.0	20
fF9PW4o_DazqKlWZi4kT0A	East Valley Sew n' Vac	4.0	27
7YRnFeMhlumYlOFyrlp2Ow	Days Inn Tempe ASU	1.5	22
g8ZBD72IPXe_N24oiyBukA	Ma Douce Moitié	4.0	26
u2q_84hHvKGl5hKnAE7zNw	Sushi Ave	4.0	250
8jR8sSclvvXPsvB4DrmicQ	Quick Quack Car Wash - Phoenix	3.5	28
JUygwe5d_MXCCOdk0WB30g	Steve Wynn's ShowStoppers	4.0	112
-TVXOYL6kvKP1uW6ND9PIg	Whataburger	2.5	45
iUavFbiZ44RZQj1r8eZ-QA	Express Auto Spot	3.0	34
fquV3OV8sR27kifYolHn_w	Rollins Market	2.5	24
ERnG-1q3igX3VSgm5uLZ6A	Pizza e Pazzi	4.0	77
c_1reK52b5zSfp4KDB9L_Q	Little Country Kitchen	4.5	25
qG0W_SEJElhnfvv29Zac_w	Pebble Street Restaurant	3.0	21
Jr1_Pt8TQihTISYc5RbKtw	Saenz Cleaning	5.0	29
SXyGMj1rBHauU_MMLEsUfw	Little Caesars Pizza	2.0	31
sSEeW-U4N5TxalS58zuGrA	Jacks Place	4.0	110
Zjf5uzPfdfTneZJtO4xvEQ	Strip District Meats	4.0	32
_4I5uT_5UjP5uV3c0zr4Fw	Petit Poisson Rose	3.5	22
6r2f7qd5NZBv1cLOzRVxKA	Bottega	4.0	70
AiwkoTWc1egLYauiZ3SC2A	Dana Forte, DO - Forte Family Practice	2.0	187
MqdyrBn-zyHqUtz0wtnZlg	Arkham Comics Las Vegas	5.0	20
85zJ9pXxbl_8cRtZ19sb9Q	Alaska Airlines	3.5	41
quUjCE6BAsUNqY-agYxkig	Discount Tire	4.0	66
4-QlcyLqRc8To15oOHUjkg	The Breakaway Bar and Grill	4.0	33
XvU-N43cTBnJO48eF8lRzQ	Saffron Day Spa	4.0	122
1QJFpZxLbHbXSKohWp9uIA	Red White & Brew	4.0	531
w_rv5AjdUWGnDj2KUOloog	Foody Mart	3.0	26
Nmfvhyxi7gruNGs_hfWc3w	Jiffy Lube	3.0	55
km3q7qnbHnhzRPIpoMfUjQ	Comfort Inn & Suites Madison - Airport	3.0	22
wKbdS9JDsk2-GgaTOYD4GA	Thomas Market Liquors	4.0	24
-ZGb08sDklNEJJcLqvrevA	Bridal Boutique of Arizona	3.5	58
NAigH4SqnuuQip8lekq7GQ	Port of Subs	3.5	55
heka2ccBTq9dlMJR3xI38A	Ooowee Bbq	4.0	20
jbzVKRgDHOomOvSTWNkoGg	Lala Luna Massage & Spa	5.0	47
nF5TXLMmC6IJgQxE9CEZPw	Sun Penang	3.0	155
Zd1Z8Q8uKdmQyjPEzSjS7Q	Litchfield's	4.0	161
Z2RFKsCCYQy2wqRcEotu7A	KOLI Equestrian Center	5.0	59
XJ2dT7pwmutxM4ceQnTVUg	Mama Gina's Pizzeria	3.0	337
qxVcSWGKyH3HkkHV8NinDA	Salty Senorita	3.0	779
P5ok14ZLSORO-1521ZPWNw	Men Of X	3.0	24
CB99Ifh4OnBTnuNdRjj_fQ	Soma Grill	4.0	28
_fvgU9-s2zNP3bEmKyX5DA	Discount Tire	4.0	85
-hFwTM7hZPWfk-7rBqHkWw	Arthur Murray Dance Studio - Las Vegas West	4.5	20
Hj0YRy73pNtG__jVvGy37g	Progressive Insurance - Las Vegas Service Center	3.0	33
Arx42aGpdfI6XRH9lnKdaQ	GlutenZero	4.0	116
1d6c6Q2j2jwVzBfX_dLHlg	Cowboy Ciao	4.0	803
7S_L-3ggy4YpFr50Q08fcQ	Rebel Automotive	4.5	250
m5JEAV2xZLcL4qbIeUA9-A	LA Fitness	3.5	36
wvlF1x7Cm8UGu6iD0LgIJw	Salsarita's Fresh Mexican Grill	2.5	33
uasU60jZfngLgfTppy8IPQ	McDonald's	1.0	21
M62NaFd9m7s3_tpblXeszw	Remachines	4.5	25
heBxeibpHsPGJxZfdcD_HQ	Hahn's World of Surplus	4.0	62
CoDVUGxyExDmjq8Ija2v1g	Starbucks	3.0	27
Eu-M3y8a5bIxIRXlCj9yHA	Watan Kabob	4.0	187
wMjn2bwO_tz6nmNgh7WACA	Scooter Invasion	3.0	21
TscyJToVcStsohgRG9qM7g	Onyx Theatre	4.5	34
E-F2IXk3LRTwDk2hGFfKIQ	Mira's Nail Salon	2.0	52
wOi0qhQrWGivPn4fOCVFRg	Third Eye Body Art	4.5	59
u7Ozetdzi60f3Shz1tELLw	Southwest Medical Associates at Nellis - Adult Medicine	2.0	21
Q8RfppYHQKo1O54N9Gz21A	New Wave Market	4.5	38
BYYTKKHMGoTPjILP-WMpFw	China Star Buffet	2.0	32
N8jmyJCk-LjO9o1K9UjxNA	Harlem Underground	3.0	215
zyJWc8oW8JpPg2xXMQsnAA	McDonald's	2.0	30
iDHWqYdaTd5cHjppBdg5Rw	Classic Chinese Cuisine	3.5	24
_gHUjQttUSBYyqfhzZPaNg	Office Max	2.5	56
MbNVYTHweYLYlbItx1nEnA	Surprise Stadium	4.0	92
v1G_bioP6POazUyQwHcz7Q	Kiva Han	3.5	22
rZUK25ho_Wmgv5tRAs7LMA	Bonnie Springs Ranch Resort	3.5	93
UPmrHkx4YmNo_QRniekP8g	The Rose & Crown	3.5	53
8OeHn9KCbICuRBs_XiDDUA	Buffalo Chip Saloon & Steakhouse	3.5	433
KVGdRDCXOPbcDH_3HC1jfA	Grand Chinese Cuisine	3.5	27
Sm5AjcygyW9MeILdlQkQOg	Bump and Roll	4.5	21
fo62TTAEZvzdZLMn1SFMFg	The Brake Shop Total Car Care	4.5	63
E4T1Z08kU1QmrYj8xh-Y0Q	Tian Xin Place	3.0	26
9k95ddpuvRqhC5otDZ6FhA	The Pink Poodle Parlor Too	4.0	27
twrgw3ZaMEiS87sN5ahuuw	Angelina's Fry Bread	4.0	157
dY_4hzsa2K_ihilfItTauw	Boom-Chicka-Groom-Groom	3.5	27
mO5LQ2W1zwJUZQqsYqVdWw	Goodspeed Performance Lab	4.5	22
QgdO29fGB-eBNe1BzHR7YQ	DEQ Terrace & Lounge	4.0	68
vJ4vKiFKm1Fl3oPJ5ebtWA	The Sycamore at Scottsdale	2.0	28
u3q_fVU-qxgoGWLPVy4nMw	Tommy's Restaurant	4.0	32
ZBFfY_WLbp19sADTZ_LRMg	Mad Mexican	4.0	29
QgMGgh6PYHzBYXv4lfj-uA	SimonMed Imaging - Summerlin	4.0	33
JYtGcfc3iFvwj5Zi4oQg7Q	Long Life Vege Restaurant	4.0	27
Rt_M67qJU8x4QGhdYwnkAQ	Piccadilly Pizza Fremont	2.5	85
QIXz6e0SZ4okLBFBsO79_Q	Ace Hotel Pittsburgh	4.0	98
Z7r_FJXEyfyvVsyv2y7gFQ	Cactus Grill	4.0	60
66CXTNKgmE32pSEiGJIPHQ	Pioneer Landscape Centers	3.5	21
6JdeGBeMzZHpwkzoUKEItQ	Discount Tire Store - North Las Vegas	5.0	23
jr3xGVYQx21JRTrlRbi9_g	Sprint Store	2.5	21
tamr4J75GguGhF1hm1wEaA	Jersey Mike's Subs	3.5	101
w1s-nOkqgo__sPZAZO9fRQ	Level 20	3.0	41
6SwdqYrQSASONmrgG4mBjA	Chambers on First	4.0	96
F0BZKYXj-EIACHhXwXqVBw	AA Barber Shop	4.5	21
Q8EzJWK-JIh8zRDfsAeqWA	Bop	3.0	21
CbwyXSyieSM3kO7brRlyHg	Cousins Maine Lobster - Pittsburgh	4.0	78
BAFl_Ont3Je4oM4NtCEBvQ	Verizon	2.5	40
xOXtEl_kWIOYiYGL_y6-sQ	Blizz Frozen Yogurt	3.5	83
poSV39UqEg-gpESXafS9-g	Angry Crab Shack	4.0	384
Uj77Cm-azkhW-F-vMIBbfg	Taqueria Gonzalez	4.5	63
JzUnNcpH6BQvEqGc81btiA	Navy Federal Credit Union	3.0	21
RvpSsArnUXRZgC4-I7AyTQ	The Sow's Ear	4.5	57
f2ZWZPENViL92BrFsIgR6w	Amazing Cuts	4.0	145
CVhTzLShRr_LDR5vjFXdcA	Apple Store	2.0	55
SoaONMxCRo_DA-9SLkHRQQ	Springhill Suites by Marriott	4.5	21
I6RT5PL1ycDXsZgWBU-QZQ	Envogue Salon & Spa	4.0	56
ypfFfR3-PbtoslIhohNstw	Lee's Korean BBQ	3.5	560
xeLa9tR92gd_Ml8OOaWJ3A	Neurology Center Of Nevada	2.0	96
LHdwS_uUy-sAsB7ynxk3ig	South Park Barber Shop	3.5	25
LHXisknIbUy_XtdEQc7x9w	Advantage Rent A Car	2.0	588
5842ijShUcmGq4Xb9VUIcQ	KLC Nails	3.5	63
VuCrxI61nT30OndMcrPgkA	Sip Coffee & Beer	4.5	399
zYb4kj2R54R2YPeNm829BA	Sauce Italian Bistro & Bar	3.5	284
tveb-DkZ0lnwgKb_oavl6A	Smith's Food & Drug Centers	3.0	131
ahyNR2Sfgrrbyds1nWq6cg	Blooming Expressions Flowers	4.5	55
DWGD9u3zqPTH8w4j5VUVsg	Young Orthodontics	4.5	23
gBCmi8lsWAUNwMMcPlaOlg	Paperjoy	4.0	21
eYKQ0WTUDU5G9Hez5Ze5Aw	Red Clay Ciderworks	4.5	120
q6LaVR4FlIyRC9yWIW5IXg	Towers Deli	3.5	30
nxKboEQMGEMUN62ShdMwnA	Mumfresh Asian Eats	4.0	28
OF7N1TA8YEFsD1es84bIWw	Unicorn Pub	3.0	28
3QtmPPoceZMOPTQ5lT-_dQ	Tempe Sports Complex	4.0	57
W3HI9tfQ8DAAJdkVWz5dQw	Phoenix Carpet Repair & Cleaning	5.0	111
rElVzlHf_zxWeOCj8Vj_iw	Hernando's Hideaway	2.0	30
925NwS8JJgH162lSaSk78g	North Scottsdale Pediatric Associates	3.0	57
B_hU-QEkt5G98pYGdfIrsg	Nobu Tei	3.5	109
lEtpTFWetCf6xnzeImLiHg	Mr Chao's Asia Bistro	4.0	83
2CKXu855VwHvMH5ZIRzpkw	Bobbie's Flowers	4.5	96
o_c82LAuEV5Yr30Xp2NveA	Cicis	3.5	146
UlLNiSkpMywqJ_hdp-9Y3g	Palm Beach Tan	3.0	32
wlcHT4d52xh52ZsIxxuGFg	Smashburger	3.5	103
gfhWUixZ4MmEAC1DtTsodA	Harbor Inn Seafood Restaurant	3.5	98
boiqASFlostKMh9IYWC0Sw	US Post Office	2.5	40
R7dKR8i06w-FpPlMVo8aOw	Sinatra Dance With Me	4.0	21
1jr0NMt19m4DwoYW4YhQ2A	Target	3.0	54
xq-r6E6fghnstcA3s0_mZg	Ulta Beauty	3.0	96
E0OKctOhZpUQgwUUBc_RwA	The Habit Burger Grill	4.0	322
dqKf-uHjWnxN1a4d9_2zJA	Great Clips	4.0	34
XnLa8RM80ZmRfM6YwGVn3g	Tiffany Coffee	3.5	53
IvkBPG8qtSx56P0Z9xmijg	Grotto Wine Bar	4.0	20
QtwLIj50i-BwvpjfDU-p9g	Kildares Ale House	3.5	26
wkMAYHXHj_vuVJFcSHBt3w	Starbucks	3.0	44
BKixFkM5EVZUItxlO0Pn2Q	Chef on Call	3.5	70
ra8gsMEo0i5mlO_169Tygg	The Emerald	4.0	31
u6JJojkbqVlVI4NqKsL54Q	DOMA	4.0	59
759faMgpYDW-00vxd-In3A	Song Cook's	4.0	127
Z4UQlerXfBH8jv6XcFLeEA	The Real Crepe	5.0	205
cw38enjbbPUbKwSQj8clWQ	M Lovely Nail	3.5	56
SIWwh4m6kkvUaa5skrVAQQ	Jerry's Famous Coffee Shop	3.5	190
yD1idX0ZlYbyzwhrJN-ZCg	Beauty Brands	3.0	29
hx96zwRKTAueurBKxRPuxw	Network Automotive Service Center	3.5	41
PhrTUiNQVA_XsK43O2TA5w	Thai D Togo	4.0	148
vJmD1dagBjER83Raf2KAWQ	Edelweiss Village	4.0	62
6e0Abng1LRexKI4LRJTX_A	Algoberto’s	4.0	132
buvPYzg6MsOsHBMy6iWHoQ	Foxy Nails	3.5	78
m8LwM6D7UkgZxCj7uw68GA	Le Salon de Thé Gryphon d'Or	4.5	50
vchjO0Vs5FwW2tpFnCimqg	Planet Hollywood Towers	3.5	324
6Cl15LapBVhw4ZfBIeVJJA	Rania's Kabob Grill	4.5	323
Y28XY3fko-Sdb9RBBgCDRQ	DiBella's Subs	3.5	47
Qqh2cFO1bk5TQ8mWIEjbCw	Herb 'n Twine	4.5	166
Rl_l6TWkBzr6Op7egdZ-YA	Burrito Boyz	4.0	41
osSwv6CJy5hDKQdOKeyTow	Ru San's	4.0	631
bSNKVZ-lXgKkms60vfPDsw	Duke of Westminster	2.5	30
YEILyeHAQTgEGogF46HYiw	Tokyo Bakery	3.5	24
rxvKy4umkp_TfJGs9rOgyA	Walgreens	2.5	21
s6L6SdVYhPcOQEDmNIg1-g	Happy Wok	3.0	102
inkczVh91Kt4MdwAfKeFWw	Muku Japanese Noodle House	3.5	88
4Nj2ktP2NjCbv2aKeH3ZBg	Vesta Coffee Roasters	4.5	388
kRtv_n9nenukbmTFE5tgNg	Roosters Country	4.0	30
ArzvTos0EuwOrrtEILUDcQ	Busy Buggy	4.5	279
8SstN1jl3GSPo9clSoiWQw	Valvoline Instant Oil Change	4.5	113
YPjz8wGG1GhiWfI0sHgb9A	Wasted Grain	3.5	159
Z9Mt7ngZI2fhZalhIvfBXA	Rockin' Rolls Sushi Express	2.5	49
UOFTGqJ95xQxeYndG7hbbw	Childress Klein YMCA	4.0	39
XlqnI6vcZUJ2tRFwjYKzcg	Ajisen Ramen	3.0	50
tKi4OvAlckcVzeP92InsOQ	Fat Cats Gilbert	4.0	460
TTCZkfxt0GW8YUzdVe0PrA	Hyderabad House Arizona	3.5	73
fHwWQLQX8IJe3ZNGmCdgfw	Sinatra Up Close and Personal	4.5	29
e1ZqkqjLsUCo4vIBLzaTDA	Xplozone Trampoline Park	3.5	94
nsw3tlB-hwz4KbPYcuaSww	Novanta	4.5	250
Gc8R7b3I3CTwAiWv7MjtSg	Body Works Plus	4.5	25
TCr7O2v9L7sH-CZbtpz0KQ	Pho Viet Restaurant	3.5	53
squM96Zm0Ae6K3wvaHLuBw	Attention To Detail - Car Care Specialists	5.0	20
ATeOjZzE3VOI-RW7FUFJpQ	One Red Door	3.5	158
RXVZAm7xAG4riTUqbHK86Q	Sunkissed Tanning	3.0	22
